Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,16.959999084472656,17.06999969482422,16.940000534057617,17.030000686645508,17.030000686645508,124000
2023-01-04,17.030000686645508,17.350000381469727,17.030000686645508,17.280000686645508,17.280000686645508,167600
2023-01-05,17.219999313354492,17.350000381469727,17.139999389648438,17.299999237060547,17.299999237060547,91500
2023-01-06,17.350000381469727,17.549999237060547,17.299999237060547,17.40999984741211,17.40999984741211,147200
2023-01-09,17.450000762939453,17.56999969482422,17.3700008392334,17.389999389648438,17.389999389648438,125300
2023-01-10,17.450000762939453,17.649999618530273,17.43000030517578,17.610000610351562,17.610000610351562,111900
2023-01-11,17.670000076293945,17.780000686645508,17.600000381469727,17.709999084472656,17.709999084472656,121700
2023-01-12,17.84000015258789,18.200000762939453,17.719999313354492,18.170000076293945,18.170000076293945,193700
2023-01-13,18.049999237060547,18.3799991607666,18.049999237060547,18.31999969482422,18.31999969482422,196900
2023-01-17,18.360000610351562,18.56999969482422,18.219999313354492,18.559999465942383,18.559999465942383,476400
2023-01-18,18.690000534057617,18.700000762939453,18.479999542236328,18.5,18.5,166200
2023-01-19,18.450000762939453,18.649999618530273,18.200000762939453,18.239999771118164,18.239999771118164,171000
