Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,120.58999633789062,123.25,118.55000305175781,120.56999969482422,120.56999969482422,1754400
2023-01-04,121.26000213623047,125.05999755859375,121.12000274658203,123.87000274658203,123.87000274658203,1455400
2023-01-05,122.8499984741211,125.08000183105469,122.18000030517578,125.04000091552734,125.04000091552734,1227800
2023-01-06,126.01000213623047,129.6699981689453,125.8499984741211,128.0800018310547,128.0800018310547,1682600
2023-01-09,128.0,130.19000244140625,127.05000305175781,128.3699951171875,128.3699951171875,1151600
2023-01-10,127.9000015258789,129.33999633789062,127.05000305175781,128.47999572753906,128.47999572753906,756400
2023-01-11,129.1199951171875,129.77000427246094,126.76000213623047,127.43000030517578,127.43000030517578,930700
2023-01-12,128.41000366210938,131.1199951171875,127.98999786376953,128.60000610351562,128.60000610351562,1291500
2023-01-13,126.62000274658203,129.92999267578125,125.95999908447266,128.64999389648438,128.64999389648438,813100
2023-01-17,127.66999816894531,129.35000610351562,126.69999694824219,126.73999786376953,126.73999786376953,718400
2023-01-18,126.58000183105469,127.62999725341797,123.06999969482422,124.44999694824219,124.44999694824219,1091700
2023-01-19,123.05000305175781,123.56999969482422,119.22000122070312,120.33000183105469,120.33000183105469,1584000
