Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,168.27000427246094,168.99000549316406,166.5500030517578,168.9499969482422,168.9499969482422,2483800
2023-01-04,169.9199981689453,170.47000122070312,168.02999877929688,170.0800018310547,170.0800018310547,2237300
2023-01-05,170.5399932861328,171.75999450683594,169.41000366210938,169.75,169.75,1501400
2023-01-06,170.5500030517578,175.63999938964844,169.22999572753906,175.08999633789062,175.08999633789062,1950700
2023-01-09,175.3300018310547,178.6699981689453,174.85000610351562,175.8000030517578,175.8000030517578,2177600
2023-01-10,176.08999633789062,178.47000122070312,176.0399932861328,177.5,177.5,1378700
2023-01-11,177.61000061035156,177.97000122070312,175.38999938964844,175.63999938964844,175.63999938964844,1396500
2023-01-12,175.0,176.83999633789062,173.05999755859375,176.7100067138672,176.7100067138672,1956600
2023-01-13,175.16000366210938,177.0399932861328,174.89999389648438,175.6199951171875,175.6199951171875,1070500
2023-01-17,176.6999969482422,177.82000732421875,175.6699981689453,175.99000549316406,175.99000549316406,1762500
2023-01-18,175.97000122070312,178.22000122070312,175.60000610351562,175.77999877929688,175.77999877929688,1877500
2023-01-19,174.97000122070312,175.83999633789062,173.6300048828125,174.27000427246094,174.27000427246094,1884700
