Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,38.90999984741211,39.11000061035156,38.18000030517578,38.45000076293945,38.45000076293945,390300
2023-01-04,38.91999816894531,39.970001220703125,38.83000183105469,39.7400016784668,39.7400016784668,371100
2023-01-05,39.400001525878906,39.81999969482422,38.97999954223633,39.470001220703125,39.470001220703125,271500
2023-01-06,39.91999816894531,40.38999938964844,39.7599983215332,39.869998931884766,39.869998931884766,253500
2023-01-09,39.5,40.13999938964844,39.36000061035156,39.91999816894531,39.91999816894531,324000
2023-01-10,39.810001373291016,40.18000030517578,39.70000076293945,40.119998931884766,40.119998931884766,269100
2023-01-11,40.09000015258789,40.540000915527344,39.86000061035156,40.540000915527344,40.540000915527344,479400
2023-01-12,41.0,41.0,40.25,40.95000076293945,40.95000076293945,351000
2023-01-13,40.95000076293945,41.09000015258789,40.720001220703125,41.06999969482422,41.06999969482422,234800
2023-01-17,41.31999969482422,42.15999984741211,41.31999969482422,42.130001068115234,42.130001068115234,328900
2023-01-18,42.20000076293945,42.33000183105469,41.15999984741211,41.279998779296875,41.279998779296875,350100
2023-01-19,40.900001525878906,41.04999923706055,39.7599983215332,39.84000015258789,39.84000015258789,329600
