Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,8.960000038146973,9.239999771118164,8.729999542236328,8.979999542236328,8.979999542236328,205000
2023-01-04,9.210000038146973,9.430000305175781,9.100000381469727,9.300000190734863,9.300000190734863,234600
2023-01-05,9.270000457763672,9.369999885559082,9.119999885559082,9.279999732971191,9.279999732971191,195400
2023-01-06,9.300000190734863,9.460000038146973,9.09000015258789,9.390000343322754,9.390000343322754,190600
2023-01-09,9.489999771118164,9.6899995803833,9.350000381469727,9.4399995803833,9.4399995803833,258300
2023-01-10,9.359999656677246,9.720000267028809,8.710000038146973,9.710000038146973,9.710000038146973,179800
2023-01-11,9.800000190734863,9.899999618530273,9.5649995803833,9.619999885559082,9.619999885559082,365400
2023-01-12,9.649999618530273,9.720000267028809,9.550000190734863,9.65999984741211,9.65999984741211,223100
2023-01-13,9.470000267028809,9.666999816894531,9.40999984741211,9.5600004196167,9.5600004196167,226800
2023-01-17,9.529999732971191,9.529999732971191,9.3100004196167,9.34000015258789,9.34000015258789,139500
2023-01-18,9.550000190734863,9.845000267028809,9.354999542236328,9.359999656677246,9.359999656677246,328100
2023-01-19,9.279999732971191,9.529999732971191,9.279999732971191,9.489999771118164,9.489999771118164,407900
