Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,114.91999816894531,115.62999725341797,112.63999938964844,113.73999786376953,113.73999786376953,301100
2023-01-04,114.05999755859375,114.91999816894531,112.12999725341797,113.29000091552734,113.29000091552734,246700
2023-01-05,112.69000244140625,113.5,110.95999908447266,111.0199966430664,111.0199966430664,206600
2023-01-06,111.91999816894531,115.7699966430664,111.18000030517578,115.05000305175781,115.05000305175781,213800
2023-01-09,116.16999816894531,118.61000061035156,115.6500015258789,117.16000366210938,117.16000366210938,236700
2023-01-10,115.73999786376953,116.22000122070312,113.56999969482422,116.19999694824219,116.19999694824219,237000
2023-01-11,116.95999908447266,120.44000244140625,116.80000305175781,119.70999908447266,119.70999908447266,349400
2023-01-12,120.08999633789062,120.2300033569336,117.87000274658203,118.63999938964844,118.63999938964844,194200
2023-01-13,117.95999908447266,121.83000183105469,117.0,121.37999725341797,121.37999725341797,238000
2023-01-17,121.29000091552734,122.9800033569336,120.7300033569336,122.5,122.5,302600
2023-01-18,122.56999969482422,124.47000122070312,121.0,121.98999786376953,121.98999786376953,498700
2023-01-19,120.94999694824219,122.70999908447266,120.94999694824219,121.58000183105469,121.58000183105469,259800
