Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,8.239999771118164,8.359999656677246,7.989999771118164,8.140000343322754,8.140000343322754,55200
2023-01-04,8.220000267028809,8.539999961853027,8.020000457763672,8.520000457763672,8.520000457763672,130800
2023-01-05,8.4399995803833,8.470000267028809,8.09000015258789,8.1899995803833,8.1899995803833,93100
2023-01-06,8.229999542236328,8.289999961853027,8.029999732971191,8.149999618530273,8.149999618530273,94200
2023-01-09,8.199999809265137,8.5,7.809999942779541,7.900000095367432,7.900000095367432,442100
2023-01-10,7.789999961853027,8.15999984741211,7.78000020980835,8.130000114440918,8.130000114440918,191900
2023-01-11,8.15999984741211,8.199999809265137,7.900000095367432,8.180000305175781,8.180000305175781,141600
2023-01-12,8.289999961853027,8.40999984741211,8.0,8.15999984741211,8.15999984741211,127700
2023-01-13,8.130000114440918,8.300000190734863,7.980000019073486,8.300000190734863,8.300000190734863,140500
2023-01-17,8.300000190734863,8.300000190734863,8.0600004196167,8.079999923706055,8.079999923706055,138900
2023-01-18,8.220000267028809,8.25,8.020000457763672,8.09000015258789,8.09000015258789,176900
2023-01-19,8.039999961853027,8.130000114440918,7.909999847412109,7.989999771118164,7.989999771118164,124200
