Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,110.80999755859375,111.83000183105469,107.30500030517578,110.26000213623047,110.26000213623047,306800
2023-01-04,111.47000122070312,114.47000122070312,106.87000274658203,108.0,108.0,418000
2023-01-05,106.97000122070312,106.97000122070312,103.51499938964844,105.54000091552734,105.54000091552734,365800
2023-01-06,107.76000213623047,113.22000122070312,106.23999786376953,112.30999755859375,112.30999755859375,357200
2023-01-09,113.5999984741211,121.86000061035156,113.5,117.1500015258789,117.1500015258789,389400
2023-01-10,116.05000305175781,119.0,114.75,118.22000122070312,118.22000122070312,267200
2023-01-11,125.72000122070312,128.17999267578125,117.06999969482422,117.5,117.5,689300
2023-01-12,119.19000244140625,121.0,115.02999877929688,120.12999725341797,120.12999725341797,430600
2023-01-13,119.12000274658203,123.87100219726562,118.37999725341797,123.20999908447266,123.20999908447266,370300
2023-01-17,122.18000030517578,127.91999816894531,122.0999984741211,127.51000213623047,127.51000213623047,313800
2023-01-18,129.0,137.1300048828125,129.0,133.44000244140625,133.44000244140625,815100
2023-01-19,130.8800048828125,133.1300048828125,124.95999908447266,127.5,127.5,678900
