Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,50.540000915527344,50.790000915527344,47.650001525878906,48.20000076293945,48.20000076293945,1627800
2023-01-04,48.90999984741211,50.16999816894531,48.40999984741211,48.93000030517578,48.93000030517578,1428700
2023-01-05,48.40999984741211,49.11000061035156,47.65999984741211,48.310001373291016,48.310001373291016,2307000
2023-01-06,48.97999954223633,48.97999954223633,45.88999938964844,47.189998626708984,47.189998626708984,3151400
2023-01-09,55.0,60.93000030517578,53.88999938964844,58.81999969482422,58.81999969482422,10835700
2023-01-10,58.720001220703125,60.540000915527344,58.02000045776367,60.09000015258789,60.09000015258789,5138700
2023-01-11,60.5,67.20999908447266,60.2400016784668,67.19999694824219,67.19999694824219,8424400
2023-01-12,67.31999969482422,68.86000061035156,64.3499984741211,68.54000091552734,68.54000091552734,4413900
2023-01-13,68.3499984741211,69.62999725341797,67.5199966430664,68.95999908447266,68.95999908447266,2639100
2023-01-17,68.16999816894531,69.18000030517578,67.0999984741211,68.37999725341797,68.37999725341797,2841700
2023-01-18,68.37999725341797,70.2300033569336,67.88999938964844,67.91999816894531,67.91999816894531,2958600
2023-01-19,66.79000091552734,67.33999633789062,63.0,66.19000244140625,66.19000244140625,3065400
