Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,25.790000915527344,26.149999618530273,25.155000686645508,25.219999313354492,25.219999313354492,1000400
2023-01-04,25.610000610351562,26.135000228881836,25.520000457763672,26.010000228881836,26.010000228881836,612000
2023-01-05,26.100000381469727,26.545000076293945,25.850000381469727,26.399999618530273,26.399999618530273,603800
2023-01-06,26.760000228881836,27.049999237060547,26.6200008392334,26.81999969482422,26.81999969482422,705100
2023-01-09,27.1200008392334,27.459999084472656,26.825000762939453,27.1299991607666,27.1299991607666,842300
2023-01-10,26.850000381469727,27.610000610351562,26.850000381469727,27.600000381469727,27.600000381469727,705200
2023-01-11,27.600000381469727,28.03499984741211,27.260000228881836,27.90999984741211,27.90999984741211,1101700
2023-01-12,27.979999542236328,28.209999084472656,27.809999465942383,28.15999984741211,28.15999984741211,787700
2023-01-13,28.110000610351562,28.239999771118164,27.75,27.979999542236328,27.979999542236328,1300600
2023-01-17,27.799999237060547,28.65999984741211,27.610000610351562,28.469999313354492,28.469999313354492,884900
2023-01-18,28.420000076293945,28.639999389648438,27.950000762939453,28.329999923706055,28.329999923706055,989100
2023-01-19,28.110000610351562,28.549999237060547,27.790000915527344,28.5,28.5,923600
