Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,177.6999969482422,178.50999450683594,174.6199951171875,175.9499969482422,175.9499969482422,266000
2023-01-04,177.89999389648438,180.14999389648438,177.0,179.75999450683594,179.75999450683594,547800
2023-01-05,176.32000732421875,177.75999450683594,176.11000061035156,177.33999633789062,177.33999633789062,524000
2023-01-06,175.91000366210938,179.3000030517578,175.44000244140625,178.9199981689453,178.9199981689453,416600
2023-01-09,178.0800018310547,180.47999572753906,178.0399932861328,178.41000366210938,178.41000366210938,335500
2023-01-10,178.75999450683594,179.64999389648438,178.39999389648438,179.1999969482422,179.1999969482422,359200
2023-01-11,181.1199951171875,182.14999389648438,180.32000732421875,182.0800018310547,182.0800018310547,495800
2023-01-12,180.69000244140625,181.1300048828125,177.77000427246094,180.61000061035156,180.61000061035156,964600
2023-01-13,181.75999450683594,183.22000122070312,181.75999450683594,183.2100067138672,183.2100067138672,247600
2023-01-17,186.94000244140625,188.2899932861328,186.85000610351562,187.74000549316406,187.74000549316406,354000
2023-01-18,187.11000061035156,187.3000030517578,183.00999450683594,183.42999267578125,183.42999267578125,306500
2023-01-19,185.39999389648438,185.9600067138672,184.60000610351562,184.60000610351562,184.60000610351562,389300
