Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,103.62000274658203,104.47000122070312,102.41999816894531,103.2300033569336,103.2300033569336,1919700
2023-01-04,104.44000244140625,104.76000213623047,103.36000061035156,103.93000030517578,103.93000030517578,1527100
2023-01-05,102.94999694824219,103.66999816894531,102.37999725341797,102.58000183105469,102.58000183105469,1223500
2023-01-06,103.41000366210938,105.25,102.1500015258789,104.9000015258789,104.9000015258789,1594500
2023-01-09,105.27999877929688,106.55999755859375,104.8499984741211,105.23999786376953,105.23999786376953,3975500
2023-01-10,105.11000061035156,106.8499984741211,104.8499984741211,106.6500015258789,106.6500015258789,1468100
2023-01-11,107.2699966430664,109.06999969482422,106.88999938964844,108.69000244140625,108.69000244140625,2651600
2023-01-12,109.0,109.58999633789062,107.72000122070312,109.02999877929688,109.02999877929688,2816200
2023-01-13,108.08999633789062,108.26000213623047,106.37999725341797,107.62999725341797,107.62999725341797,1726300
2023-01-17,107.44999694824219,108.4000015258789,106.95999908447266,107.41000366210938,107.41000366210938,2424000
2023-01-18,107.6500015258789,108.86000061035156,107.25,107.66999816894531,107.66999816894531,2399800
2023-01-19,107.05999755859375,107.80000305175781,106.30000305175781,106.91999816894531,106.91999816894531,2182400
