Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,33.970001220703125,34.16999816894531,33.529998779296875,33.790000915527344,33.790000915527344,2995100
2023-01-04,34.0,34.849998474121094,34.0,34.70000076293945,34.70000076293945,2935800
2023-01-05,35.0,35.310001373291016,34.7599983215332,35.22999954223633,35.22999954223633,2919400
2023-01-06,35.5,35.84000015258789,35.38999938964844,35.70000076293945,35.70000076293945,2343700
2023-01-09,35.779998779296875,35.939998626708984,35.349998474121094,35.54999923706055,35.54999923706055,3198000
2023-01-10,35.560001373291016,35.75,35.310001373291016,35.689998626708984,35.689998626708984,2149000
2023-01-11,35.83000183105469,36.0,35.4900016784668,35.97999954223633,35.97999954223633,2156200
2023-01-12,36.150001525878906,36.209999084472656,35.779998779296875,35.93000030517578,35.93000030517578,2233400
2023-01-13,35.599998474121094,36.060001373291016,35.459999084472656,35.959999084472656,35.959999084472656,1650300
2023-01-17,35.849998474121094,35.97999954223633,35.400001525878906,35.58000183105469,35.58000183105469,2182100
2023-01-18,35.619998931884766,35.869998931884766,35.40999984741211,35.61000061035156,35.61000061035156,2802000
2023-01-19,35.41999816894531,35.540000915527344,35.02000045776367,35.29999923706055,35.29999923706055,3061600
