Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,36.040000915527344,36.375,32.939998626708984,32.9900016784668,32.9900016784668,2869500
2023-01-04,33.33000183105469,34.209999084472656,32.5,34.209999084472656,34.209999084472656,1369700
2023-01-05,32.01499938964844,32.40999984741211,30.399999618530273,31.93000030517578,31.93000030517578,4392400
2023-01-06,32.0,32.974998474121094,31.655000686645508,32.439998626708984,32.439998626708984,1687900
2023-01-09,32.439998626708984,33.849998474121094,31.770000457763672,33.38999938964844,33.38999938964844,1868500
2023-01-10,33.68000030517578,34.45000076293945,33.5,34.2599983215332,34.2599983215332,1989600
2023-01-11,35.599998474121094,39.25,35.439998626708984,38.5,38.5,3689300
2023-01-12,38.65999984741211,38.80500030517578,37.83000183105469,38.27000045776367,38.27000045776367,1447100
2023-01-13,37.619998931884766,39.43000030517578,37.56999969482422,38.38999938964844,38.38999938964844,1179600
2023-01-17,38.27000045776367,38.880001068115234,37.95000076293945,38.459999084472656,38.459999084472656,700100
2023-01-18,38.88999938964844,40.459999084472656,38.34000015258789,38.52000045776367,38.52000045776367,983200
2023-01-19,38.13999938964844,38.349998474121094,36.970001220703125,37.70000076293945,37.70000076293945,1004000
