Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,68.72000122070312,69.54000091552734,67.80000305175781,68.54000091552734,68.54000091552734,5364400
2023-01-04,69.56999969482422,70.29000091552734,68.9000015258789,69.2699966430664,69.2699966430664,5978800
2023-01-05,68.8499984741211,69.0,67.80999755859375,68.19000244140625,68.19000244140625,3532500
2023-01-06,68.55999755859375,69.94999694824219,68.05999755859375,69.30000305175781,69.30000305175781,4872100
2023-01-09,69.48999786376953,70.63999938964844,68.8499984741211,70.0,70.0,4706400
2023-01-10,70.04000091552734,70.04000091552734,68.33999633789062,69.0,69.0,4014100
2023-01-11,68.94000244140625,69.4800033569336,68.16999816894531,69.47000122070312,69.47000122070312,6241300
2023-01-12,69.80000305175781,70.04000091552734,68.2699966430664,69.27999877929688,69.27999877929688,9572500
2023-01-13,68.52999877929688,69.7699966430664,68.5,69.75,69.75,6474400
2023-01-17,69.08999633789062,71.55999755859375,68.77999877929688,71.41000366210938,71.41000366210938,6474900
2023-01-18,71.94000244140625,71.9800033569336,69.58999633789062,69.63999938964844,69.63999938964844,5699900
2023-01-19,68.66999816894531,72.12000274658203,68.31999969482422,71.02999877929688,71.02999877929688,11258200
