Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,22.639999389648438,23.200000762939453,22.0,23.170000076293945,23.170000076293945,174200
2023-01-04,22.8799991607666,23.459999084472656,22.0,22.56999969482422,22.56999969482422,1236400
2023-01-05,22.950000762939453,23.0,21.719999313354492,21.989999771118164,21.989999771118164,349500
2023-01-06,22.979999542236328,24.639999389648438,22.799999237060547,23.399999618530273,23.399999618530273,424000
2023-01-09,23.8799991607666,24.860000610351562,23.59000015258789,24.219999313354492,24.219999313354492,324700
2023-01-10,24.520000457763672,24.530000686645508,23.649999618530273,23.989999771118164,23.989999771118164,229000
2023-01-11,24.670000076293945,24.856000900268555,23.75,23.989999771118164,23.989999771118164,240300
2023-01-12,24.040000915527344,24.3799991607666,23.860000610351562,24.0,24.0,221600
2023-01-13,24.0,24.0,23.670000076293945,24.0,24.0,85300
2023-01-17,24.09000015258789,26.450000762939453,24.09000015258789,25.75,25.75,280000
2023-01-18,25.940000534057617,26.290000915527344,25.110000610351562,25.469999313354492,25.469999313354492,178900
2023-01-19,25.3700008392334,26.007999420166016,25.149999618530273,25.5,25.5,273000
