Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,8.119999885559082,8.319999694824219,8.024999618530273,8.130000114440918,8.130000114440918,872700
2023-01-04,8.239999771118164,8.520000457763672,8.164999961853027,8.430000305175781,8.430000305175781,1065700
2023-01-05,8.350000381469727,8.350000381469727,8.079999923706055,8.220000267028809,8.220000267028809,656300
2023-01-06,8.300000190734863,8.5649995803833,8.210000038146973,8.479999542236328,8.479999542236328,499900
2023-01-09,8.489999771118164,8.529999732971191,8.329999923706055,8.350000381469727,8.350000381469727,806900
2023-01-10,8.34000015258789,8.40999984741211,8.289999961853027,8.399999618530273,8.399999618530273,711100
2023-01-11,8.449999809265137,8.579999923706055,8.399999618530273,8.569999694824219,8.569999694824219,623200
2023-01-12,8.680000305175781,8.835000038146973,8.609999656677246,8.789999961853027,8.789999961853027,520100
2023-01-13,8.710000038146973,8.824999809265137,8.670000076293945,8.729999542236328,8.729999542236328,873200
2023-01-17,8.739999771118164,9.015000343322754,8.699999809265137,8.8100004196167,8.8100004196167,659400
2023-01-18,8.8100004196167,8.90999984741211,8.704999923706055,8.729999542236328,8.729999542236328,449000
2023-01-19,8.670000076293945,8.765000343322754,8.569999694824219,8.720000267028809,8.720000267028809,303900
