Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,57.970001220703125,59.56999969482422,56.869998931884766,57.63999938964844,57.63999938964844,7337700
2023-01-04,61.68000030517578,67.09500122070312,61.040000915527344,66.0999984741211,66.0999984741211,19823100
2023-01-05,63.5,66.25,63.470001220703125,65.9000015258789,65.9000015258789,10826200
2023-01-06,63.95500183105469,64.88999938964844,62.595001220703125,64.30000305175781,64.30000305175781,8490500
2023-01-09,64.80999755859375,65.05000305175781,62.209999084472656,63.130001068115234,63.130001068115234,9838400
2023-01-10,64.0999984741211,64.62000274658203,62.95000076293945,63.650001525878906,63.650001525878906,5538000
2023-01-11,63.279998779296875,63.59000015258789,61.720001220703125,63.040000915527344,63.040000915527344,7476500
2023-01-12,63.02000045776367,63.75,62.257999420166016,63.16999816894531,63.16999816894531,5271500
2023-01-13,63.84000015258789,65.41000366210938,62.775001525878906,63.599998474121094,63.599998474121094,7957000
2023-01-17,61.119998931884766,61.349998474121094,59.64500045776367,59.959999084472656,59.959999084472656,8511200
2023-01-18,60.709999084472656,60.93000030517578,58.47999954223633,58.52000045776367,58.52000045776367,6763300
2023-01-19,59.09000015258789,60.3390007019043,59.09000015258789,59.41999816894531,59.41999816894531,5255000
