Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,30.1200008392334,30.81999969482422,28.15999984741211,28.65999984741211,28.65999984741211,447900
2023-01-04,29.149999618530273,29.489999771118164,28.010000228881836,28.479999542236328,28.479999542236328,530100
2023-01-05,28.100000381469727,28.469999313354492,26.979999542236328,27.030000686645508,27.030000686645508,351600
2023-01-06,27.020000457763672,27.270000457763672,26.12700080871582,26.940000534057617,26.940000534057617,291300
2023-01-09,27.270000457763672,29.079999923706055,26.90999984741211,28.3799991607666,28.3799991607666,587400
2023-01-10,28.149999618530273,28.56999969482422,27.610000610351562,28.389999389648438,28.389999389648438,282900
2023-01-11,28.59000015258789,28.795000076293945,28.209999084472656,28.540000915527344,28.540000915527344,403800
2023-01-12,28.799999237060547,28.834999084472656,27.860000610351562,28.6200008392334,28.6200008392334,305900
2023-01-13,28.020000457763672,28.84000015258789,27.940000534057617,28.670000076293945,28.670000076293945,414600
2023-01-17,28.510000228881836,29.065000534057617,28.165000915527344,28.969999313354492,28.969999313354492,408500
2023-01-18,29.479999542236328,30.170000076293945,28.079999923706055,28.170000076293945,28.170000076293945,494300
2023-01-19,27.739999771118164,28.950000762939453,27.559999465942383,28.799999237060547,28.799999237060547,466400
