Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,4.920000076293945,5.03000020980835,4.670000076293945,4.730000019073486,4.730000019073486,3381600
2023-01-04,4.820000171661377,5.179999828338623,4.739999771118164,5.170000076293945,5.170000076293945,3768900
2023-01-05,5.059999942779541,5.099999904632568,4.949999809265137,5.039999961853027,5.039999961853027,2659500
2023-01-06,5.019999980926514,5.150000095367432,4.769999980926514,5.119999885559082,5.119999885559082,3728900
2023-01-09,5.25,5.619999885559082,5.170000076293945,5.539999961853027,5.539999961853027,4299300
2023-01-10,5.539999961853027,5.710000038146973,5.440000057220459,5.710000038146973,5.710000038146973,2425900
2023-01-11,5.78000020980835,5.869999885559082,5.670000076293945,5.769999980926514,5.769999980926514,4297900
2023-01-12,5.829999923706055,5.940000057220459,5.559999942779541,5.920000076293945,5.920000076293945,3300200
2023-01-13,5.809999942779541,6.050000190734863,5.769999980926514,6.03000020980835,6.03000020980835,2769200
2023-01-17,6.119999885559082,6.179999828338623,5.96999979019165,6.159999847412109,6.159999847412109,2660800
2023-01-18,6.239999771118164,6.460000038146973,6.110000133514404,6.119999885559082,6.119999885559082,2782900
2023-01-19,5.929999828338623,6.0,5.46999979019165,5.489999771118164,5.489999771118164,4218400
