Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,229.52000427246094,229.82000732421875,226.77999877929688,229.49000549316406,228.9052734375,429900
2023-01-04,231.02999877929688,231.8800048828125,227.3300018310547,229.27000427246094,228.68582153320312,356600
2023-01-05,228.4600067138672,229.39999389648438,224.83999633789062,225.74000549316406,225.16482543945312,441300
2023-01-06,228.63999938964844,232.47000122070312,227.94000244140625,232.13999938964844,231.5485076904297,228100
2023-01-09,233.39999389648438,238.0,231.89999389648438,233.86000061035156,233.26412963867188,324700
2023-01-10,233.16000366210938,235.67999267578125,232.9600067138672,234.8000030517578,234.2017364501953,213900
2023-01-11,236.19000244140625,238.1300048828125,235.10000610351562,235.47999572753906,234.8800048828125,823300
2023-01-12,235.47999572753906,237.58999633789062,233.72999572753906,236.25,236.25,471400
2023-01-13,235.5,239.1999969482422,235.3300018310547,238.89999389648438,238.89999389648438,262800
2023-01-17,239.30999755859375,240.08999633789062,236.35000610351562,236.6999969482422,236.6999969482422,205700
2023-01-18,238.8000030517578,239.86000061035156,233.6999969482422,233.97000122070312,233.97000122070312,355100
2023-01-19,233.83999633789062,233.83999633789062,226.17999267578125,226.47000122070312,226.47000122070312,431100
