Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,75.2300033569336,77.75,73.41999816894531,73.94000244140625,73.94000244140625,76800
2023-01-04,74.02999877929688,75.2699966430664,73.5,73.77999877929688,73.77999877929688,116200
2023-01-05,73.22000122070312,73.66999816894531,71.19999694824219,71.2300033569336,71.2300033569336,83700
2023-01-06,71.97000122070312,73.70999908447266,71.97000122070312,73.08000183105469,73.08000183105469,101000
2023-01-09,73.72000122070312,73.72000122070312,71.37000274658203,71.83999633789062,71.83999633789062,117200
2023-01-10,71.87999725341797,72.54000091552734,70.8499984741211,71.0,71.0,117800
2023-01-11,71.1500015258789,71.76000213623047,70.69999694824219,71.75,71.75,55700
2023-01-12,71.87000274658203,73.27999877929688,71.87000274658203,72.72000122070312,72.72000122070312,88700
2023-01-13,72.56999969482422,74.27999877929688,72.08000183105469,74.02999877929688,74.02999877929688,52800
2023-01-17,73.76000213623047,73.80000305175781,72.37999725341797,72.52999877929688,72.52999877929688,54900
2023-01-18,71.88999938964844,71.88999938964844,70.29000091552734,70.4000015258789,70.4000015258789,85700
2023-01-19,72.0,72.12999725341797,68.86000061035156,68.93000030517578,68.93000030517578,106900
