Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,4.980000019073486,5.119999885559082,4.480000019073486,4.650000095367432,4.650000095367432,450400
2023-01-04,4.699999809265137,4.885000228881836,4.489999771118164,4.599999904632568,4.599999904632568,483200
2023-01-05,4.550000190734863,4.579999923706055,4.349999904632568,4.400000095367432,4.400000095367432,433300
2023-01-06,4.699999809265137,4.769999980926514,4.440000057220459,4.71999979019165,4.71999979019165,708900
2023-01-09,4.760000228881836,5.039999961853027,4.659999847412109,4.960000038146973,4.960000038146973,586700
2023-01-10,4.949999809265137,5.110000133514404,4.659999847412109,4.980000019073486,4.980000019073486,469200
2023-01-11,4.980000019073486,5.190000057220459,4.864999771118164,5.090000152587891,5.090000152587891,388300
2023-01-12,5.139999866485596,5.230000019073486,4.980000019073486,5.21999979019165,5.21999979019165,213100
2023-01-13,5.170000076293945,5.429999828338623,5.150000095367432,5.329999923706055,5.329999923706055,445000
2023-01-17,5.300000190734863,5.550000190734863,5.139999866485596,5.440000057220459,5.440000057220459,574800
2023-01-18,5.449999809265137,5.519999980926514,5.21999979019165,5.340000152587891,5.340000152587891,426300
2023-01-19,5.25,5.25,5.039999961853027,5.059999942779541,5.059999942779541,308100
