Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,53.869998931884766,54.0,51.369998931884766,52.650001525878906,52.650001525878906,1406700
2023-01-04,52.0,52.0,46.70000076293945,47.15999984741211,47.15999984741211,3218100
2023-01-05,48.0099983215332,49.95000076293945,47.06999969482422,49.93000030517578,49.93000030517578,2668600
2023-01-06,49.79999923706055,51.43000030517578,49.220001220703125,49.459999084472656,49.459999084472656,1822500
2023-01-09,49.5,49.75,47.91999816894531,48.86000061035156,48.86000061035156,2479000
2023-01-10,49.2400016784668,51.970001220703125,48.099998474121094,51.65999984741211,51.65999984741211,1851600
2023-01-11,51.9900016784668,54.34000015258789,49.41999816894531,50.15999984741211,50.15999984741211,2668600
2023-01-12,50.209999084472656,51.41999816894531,49.119998931884766,50.439998626708984,50.439998626708984,1514200
2023-01-13,50.47999954223633,51.650001525878906,49.93000030517578,51.22999954223633,51.22999954223633,1187300
2023-01-17,51.0,54.72999954223633,51.0,52.58000183105469,52.58000183105469,1786900
2023-01-18,53.0,53.720001220703125,50.2400016784668,50.27000045776367,50.27000045776367,1621300
2023-01-19,50.20000076293945,50.470001220703125,48.900001525878906,49.47999954223633,49.47999954223633,1524600
