Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,2.380000114440918,2.5,2.369999885559082,2.4600000381469727,2.4600000381469727,8849500
2023-01-04,2.5199999809265137,2.815000057220459,2.4800000190734863,2.809999942779541,2.809999942779541,16103900
2023-01-05,2.759999990463257,2.809999942779541,2.619999885559082,2.6600000858306885,2.6600000858306885,11033800
2023-01-06,2.7300000190734863,2.740000009536743,2.490000009536743,2.549999952316284,2.549999952316284,10162400
2023-01-09,2.6700000762939453,2.6700000762939453,2.5299999713897705,2.549999952316284,2.549999952316284,9016300
2023-01-10,2.549999952316284,2.5950000286102295,2.490000009536743,2.549999952316284,2.549999952316284,4514200
2023-01-11,2.5299999713897705,2.7149999141693115,2.490000009536743,2.700000047683716,2.700000047683716,8122000
2023-01-12,2.6700000762939453,2.740000009536743,2.5399999618530273,2.690000057220459,2.690000057220459,10732900
2023-01-13,2.640000104904175,2.7799999713897705,2.640000104904175,2.75,2.75,7606300
2023-01-17,2.680000066757202,2.690000057220459,2.5299999713897705,2.609999895095825,2.609999895095825,6461300
2023-01-18,2.5799999237060547,2.7100000381469727,2.4649999141693115,2.5,2.5,11404800
2023-01-19,2.549999952316284,2.7799999713897705,2.5299999713897705,2.7100000381469727,2.7100000381469727,13014600
