Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,14.40999984741211,14.529999732971191,13.579999923706055,13.6899995803833,13.6899995803833,1284500
2023-01-04,13.789999961853027,14.34000015258789,13.739999771118164,13.979999542236328,13.979999542236328,2731500
2023-01-05,13.239999771118164,13.460000038146973,12.260000228881836,13.260000228881836,13.260000228881836,2675100
2023-01-06,13.274999618530273,13.505000114440918,13.074999809265137,13.170000076293945,13.170000076293945,1786500
2023-01-09,13.319999694824219,13.420000076293945,12.949999809265137,12.989999771118164,12.989999771118164,3517500
2023-01-10,13.0600004196167,13.916000366210938,12.90999984741211,13.649999618530273,13.649999618530273,2671800
2023-01-11,13.710000038146973,14.045000076293945,13.649999618530273,14.010000228881836,14.010000228881836,1462200
2023-01-12,14.100000381469727,14.149999618530273,13.375,13.800000190734863,13.800000190734863,1700500
2023-01-13,13.680000305175781,13.850000381469727,13.470000267028809,13.829999923706055,13.829999923706055,1045700
2023-01-17,13.739999771118164,13.878999710083008,13.539999961853027,13.770000457763672,13.770000457763672,1175800
2023-01-18,13.869999885559082,14.529999732971191,13.84000015258789,14.029999732971191,14.029999732971191,1383800
2023-01-19,13.869999885559082,14.020000457763672,13.5600004196167,13.960000038146973,13.960000038146973,923100
